tipo_de_api,tip_execucao,qtd_itens,tamanho_query,tempo_de_resposta,tamanho_body_resposta
rest,paralelo,100,25,3.550546,514141
rest,paralelo,20,44,1.119523,102666
rest,paralelo,40,44,1.951461,205828
rest,paralelo,60,44,1.869905,306105
rest,paralelo,80,44,2.526696,407735
rest,paralelo,100,45,2.926635,508819
rest,paralelo,20,55,1.002276,102666
rest,paralelo,40,55,1.47131,205828
rest,paralelo,60,55,1.975957,306105
rest,paralelo,80,55,2.573948,407735
rest,paralelo,100,56,3.016365,508819
rest,paralelo,20,64,1.078958,102666
rest,paralelo,40,64,1.660728,205828
rest,paralelo,60,64,1.930891,306105
rest,paralelo,80,64,2.318078,407735
rest,paralelo,100,65,2.738364,508819
graphql,paralelo,20,198,0.919162,2827
graphql,paralelo,40,198,1.007597,5675
graphql,paralelo,60,198,1.306213,8457
graphql,paralelo,80,198,1.582602,11069
graphql,paralelo,100,199,1.806929,13903
graphql,paralelo,20,218,0.559787,32
graphql,paralelo,40,218,0.582545,32
graphql,paralelo,60,218,0.531316,32
graphql,paralelo,80,218,0.560626,32
graphql,paralelo,100,219,0.55496,32
graphql,paralelo,20,229,0.54545,32
graphql,paralelo,40,229,0.551001,32
graphql,paralelo,60,229,0.622677,32
graphql,paralelo,80,229,0.606297,32
graphql,paralelo,100,230,0.673771,32
graphql,paralelo,20,238,0.595193,32
graphql,paralelo,40,238,0.549849,32
graphql,paralelo,60,238,0.556039,32
graphql,paralelo,80,238,0.677833,32
graphql,paralelo,100,239,0.700281,32
rest,sequencial,20,24,1.345791,103493
rest,sequencial,40,24,1.53039,207283
rest,sequencial,60,24,2.035291,310012
rest,sequencial,80,24,2.330793,409725
rest,sequencial,100,25,3.08067,514141
rest,sequencial,20,44,1.09673,102666
rest,sequencial,40,44,1.55211,205828
rest,sequencial,60,44,2.459998,306105
rest,sequencial,80,44,2.732005,407735
rest,sequencial,100,45,3.105136,508819
rest,sequencial,20,55,1.407471,102666
rest,sequencial,40,55,2.132284,205828
rest,sequencial,60,55,2.663733,306105
rest,sequencial,80,55,3.306662,407735
rest,sequencial,100,56,2.995514,508819
rest,sequencial,20,64,1.164765,102666
rest,sequencial,40,64,1.921163,205828
rest,sequencial,60,64,2.609353,306105
rest,sequencial,80,64,2.808456,407735
rest,sequencial,100,65,3.620015,508819
graphql,sequencial,20,198,0.859509,2827
graphql,sequencial,40,198,1.074808,5675
graphql,sequencial,60,198,1.748009,8457
graphql,sequencial,80,198,1.600889,11069
graphql,sequencial,100,199,1.984745,13903
graphql,sequencial,20,218,0.833156,32
graphql,sequencial,40,218,0.826077,32
graphql,sequencial,60,218,0.771273,32
graphql,sequencial,80,218,0.822661,32
graphql,sequencial,100,219,0.586026,32
graphql,sequencial,20,229,0.613571,32
graphql,sequencial,40,229,0.824271,32
graphql,sequencial,60,229,0.664691,32
graphql,sequencial,80,229,0.55374,32
graphql,sequencial,100,230,0.814911,32
graphql,sequencial,20,238,0.579393,32
graphql,sequencial,40,238,0.727021,32
graphql,sequencial,60,238,0.620883,32
graphql,sequencial,80,238,0.797162,32
graphql,sequencial,100,239,0.6294,32
rest,paralelo,20,24,1.158566,103493
rest,paralelo,40,24,1.587745,207283
rest,paralelo,60,24,2.175044,310012
rest,paralelo,80,24,3.4789,409725
rest,paralelo,100,25,2.842424,514141
rest,paralelo,20,44,1.097812,102666
rest,paralelo,40,44,1.626628,205828
rest,paralelo,60,44,2.035562,306105
rest,paralelo,80,44,2.597777,407735
rest,paralelo,100,45,2.728243,508819
rest,paralelo,20,55,1.17105,102666
rest,paralelo,40,55,1.893829,205828
rest,paralelo,60,55,2.729729,306105
rest,paralelo,80,55,2.967536,407735
rest,paralelo,100,56,3.015567,508819
rest,paralelo,20,64,1.27768,102666
rest,paralelo,40,64,1.940742,205828
rest,paralelo,60,64,2.000625,306105
rest,paralelo,80,64,3.194054,407735
rest,paralelo,100,65,3.786018,508819
graphql,paralelo,20,198,0.878532,2827
graphql,paralelo,40,198,1.110713,5675
graphql,paralelo,60,198,1.315115,8457
graphql,paralelo,80,198,1.845526,11109
graphql,paralelo,100,199,1.812974,13903
graphql,paralelo,20,218,0.604053,32
graphql,paralelo,40,218,0.554111,32
graphql,paralelo,60,218,0.568143,32
graphql,paralelo,80,218,0.756111,32
graphql,paralelo,100,219,0.594766,32
graphql,paralelo,20,229,0.568971,32
graphql,paralelo,40,229,0.556883,32
graphql,paralelo,60,229,0.587641,32
graphql,paralelo,80,229,0.562959,32
graphql,paralelo,100,230,0.583803,32
graphql,paralelo,20,238,0.594901,32
graphql,paralelo,40,238,0.558793,32
graphql,paralelo,60,238,0.565734,32
graphql,paralelo,80,238,0.576465,32
graphql,paralelo,100,239,0.554753,32
rest,sequencial,20,24,1.054897,103493
rest,sequencial,40,24,1.398647,207283
rest,sequencial,60,24,1.916682,310012
rest,sequencial,80,24,2.252593,409725
rest,sequencial,100,25,3.087924,514141
rest,sequencial,20,44,1.250178,102666
rest,sequencial,40,44,2.006513,205828
rest,sequencial,60,44,2.031645,306105
rest,sequencial,80,44,2.638499,407735
rest,sequencial,100,45,3.014601,508819
rest,sequencial,20,55,1.278525,102666
rest,sequencial,40,55,1.522642,205828
rest,sequencial,60,55,2.030531,306105
rest,sequencial,80,55,2.54112,407735
rest,sequencial,100,56,2.828561,508819
rest,sequencial,20,64,1.219015,102666
rest,sequencial,40,64,1.698985,205828
rest,sequencial,60,64,2.203675,306105
rest,sequencial,80,64,2.995749,407735
rest,sequencial,100,65,4.235453,508819
graphql,sequencial,20,198,0.965068,2827
graphql,sequencial,40,198,1.471992,5675
graphql,sequencial,60,198,1.528352,8457
graphql,sequencial,80,198,1.474714,11069
graphql,sequencial,100,199,1.964817,13903
graphql,sequencial,20,218,0.582064,32
graphql,sequencial,40,218,0.583211,32
graphql,sequencial,60,218,0.587791,32
graphql,sequencial,80,218,0.520175,32
graphql,sequencial,100,219,0.611551,32
graphql,sequencial,20,229,0.56096,32
graphql,sequencial,40,229,0.617449,32
graphql,sequencial,60,229,0.568334,32
graphql,sequencial,80,229,0.563102,32
graphql,sequencial,100,230,0.579158,32
graphql,sequencial,20,238,0.607259,32
graphql,sequencial,40,238,0.579231,32
graphql,sequencial,60,238,0.564847,32
graphql,sequencial,80,238,0.588743,32
graphql,sequencial,100,239,0.601622,32
rest,paralelo,20,24,1.289456,103493
rest,paralelo,40,24,1.661168,207283
rest,paralelo,60,24,1.978336,310012
rest,paralelo,80,24,2.700434,409725
rest,paralelo,100,25,3.331843,514141
rest,paralelo,20,44,1.089708,102666
rest,paralelo,40,44,1.521094,205828
rest,paralelo,60,44,2.128024,306105
rest,paralelo,80,44,2.46858,407735
rest,paralelo,100,45,2.943756,508819
rest,paralelo,20,55,1.148352,102666
rest,paralelo,40,55,1.586405,205828
rest,paralelo,60,55,2.087985,306105
rest,paralelo,80,55,2.2479,407735
rest,paralelo,100,56,2.982383,508819
rest,paralelo,20,64,1.242132,102666
rest,paralelo,40,64,1.614896,205828
rest,paralelo,60,64,2.081661,306105
rest,paralelo,80,64,2.503871,407735
rest,paralelo,100,65,3.17671,508819
graphql,paralelo,20,198,0.812199,2827
graphql,paralelo,40,198,1.12579,5675
graphql,paralelo,60,198,1.316679,8457
graphql,paralelo,80,198,1.584269,11069
graphql,paralelo,100,199,1.776905,13903
graphql,paralelo,20,218,0.584829,32
graphql,paralelo,40,218,0.547964,32
graphql,paralelo,60,218,0.574819,32
graphql,paralelo,80,218,0.614436,32
graphql,paralelo,100,219,0.589601,32
graphql,paralelo,20,229,0.65225,32
graphql,paralelo,40,229,0.567253,32
graphql,paralelo,60,229,0.588258,32
graphql,paralelo,80,229,0.612985,32
graphql,paralelo,100,230,0.601048,32
graphql,paralelo,20,238,0.59534,32
graphql,paralelo,40,238,0.641051,32
graphql,paralelo,60,238,0.578887,32
graphql,paralelo,80,238,0.55389,32
graphql,paralelo,100,239,0.547647,32
rest,sequencial,20,24,1.349356,103493
rest,sequencial,40,24,1.429654,207283
rest,sequencial,60,24,2.04148,310012
rest,sequencial,80,24,2.445494,409725
rest,sequencial,100,25,2.802155,514141
rest,sequencial,20,44,1.166657,102666
rest,sequencial,40,44,1.377865,205828
rest,sequencial,60,44,2.115203,306105
rest,sequencial,80,44,2.553693,407735
rest,sequencial,100,45,2.820311,508819
rest,sequencial,20,55,1.098541,102666
rest,sequencial,40,55,1.62387,205828
rest,sequencial,60,55,2.392673,306105
rest,sequencial,80,55,2.730327,407735
rest,sequencial,100,56,3.097568,508819
rest,sequencial,20,64,1.286782,102666
rest,sequencial,40,64,1.648968,205828
rest,sequencial,60,64,2.055743,306105
rest,sequencial,80,64,2.807652,407735
rest,sequencial,100,65,3.347946,508819
graphql,sequencial,20,198,0.975749,2827
graphql,sequencial,40,198,1.4183,5675
graphql,sequencial,60,198,1.640409,8457
graphql,sequencial,80,198,2.122472,11069
graphql,sequencial,100,199,1.926574,13903
graphql,sequencial,20,218,0.759297,32
graphql,sequencial,40,218,0.565665,32
graphql,sequencial,60,218,0.631083,32
graphql,sequencial,80,218,0.601914,32
graphql,sequencial,100,219,0.634159,32
graphql,sequencial,20,229,0.548367,32
graphql,sequencial,40,229,0.583567,32
graphql,sequencial,60,229,0.62731,32
graphql,sequencial,80,229,0.596192,32
graphql,sequencial,100,230,0.610131,32
graphql,sequencial,20,238,0.650194,32
graphql,sequencial,40,238,0.541066,32
graphql,sequencial,60,238,0.5705,32
graphql,sequencial,80,238,0.576755,32
graphql,sequencial,100,239,0.560499,32
rest,paralelo,20,24,1.308305,103493
rest,paralelo,40,24,1.490437,207283
rest,paralelo,60,24,2.011404,310012
rest,paralelo,80,24,2.532466,409725
rest,paralelo,100,25,2.597834,514141
rest,paralelo,20,44,1.164724,102666
rest,paralelo,40,44,1.742183,205828
rest,paralelo,60,44,2.211921,306105
rest,paralelo,80,44,2.968303,407735
rest,paralelo,100,45,2.923603,508819
rest,paralelo,20,55,1.333282,102666
rest,paralelo,40,55,1.432032,205828
rest,paralelo,60,55,2.587491,306105
rest,paralelo,80,55,3.262312,407735
rest,paralelo,100,56,3.001741,508819
rest,paralelo,20,64,1.589735,102666
rest,paralelo,40,64,1.970343,205828
rest,paralelo,60,64,2.68444,306105
rest,paralelo,80,64,2.435521,407735
rest,paralelo,100,65,3.430331,508819
graphql,paralelo,20,198,0.87601,2827
graphql,paralelo,40,198,1.42694,5675
graphql,paralelo,60,198,1.699079,8457
graphql,paralelo,80,198,2.183794,11085
graphql,paralelo,100,199,2.024281,13903
graphql,paralelo,20,218,0.574444,32
graphql,paralelo,40,218,0.572632,32
graphql,paralelo,60,218,0.757979,32
graphql,paralelo,80,218,0.534256,32
graphql,paralelo,100,219,0.610252,32
graphql,paralelo,20,229,0.590365,32
graphql,paralelo,40,229,0.616758,32
graphql,paralelo,60,229,0.78045,32
graphql,paralelo,80,229,0.82381,32
graphql,paralelo,100,230,0.56143,32
graphql,paralelo,20,238,0.762248,32
graphql,paralelo,40,238,0.595346,32
graphql,paralelo,60,238,0.553448,32
graphql,paralelo,80,238,0.756404,32
graphql,paralelo,100,239,0.678173,32
rest,sequencial,20,24,1.325401,103493
rest,sequencial,40,24,1.71256,207283
rest,sequencial,60,24,2.236767,310012
rest,sequencial,80,24,2.220016,409725
rest,sequencial,100,25,3.45184,514141
rest,sequencial,20,44,1.182921,102666
rest,sequencial,40,44,1.792454,205828
rest,sequencial,60,44,2.150201,306105
rest,sequencial,80,44,2.895824,407735
rest,sequencial,100,45,3.770953,508819
rest,sequencial,20,55,1.432789,102666
rest,sequencial,40,55,1.576263,205828
rest,sequencial,60,55,2.307669,306105
rest,sequencial,80,55,2.60761,407735
rest,sequencial,100,56,2.739446,508819
rest,sequencial,20,64,1.339449,102666
rest,sequencial,40,64,1.682215,205828
rest,sequencial,60,64,2.232181,306105
rest,sequencial,80,64,2.850942,407735
rest,sequencial,100,65,3.167123,508819
graphql,sequencial,20,198,0.916808,2827
graphql,sequencial,40,198,1.184072,5675
graphql,sequencial,60,198,1.494807,8457
graphql,sequencial,80,198,1.637044,11069
graphql,sequencial,100,199,1.885093,13903
graphql,sequencial,20,218,0.592727,32
graphql,sequencial,40,218,0.583341,32
graphql,sequencial,60,218,0.58596,32
graphql,sequencial,80,218,0.58241,32
graphql,sequencial,100,219,0.654417,32
graphql,sequencial,20,229,0.632518,32
graphql,sequencial,40,229,0.607692,32
graphql,sequencial,60,229,0.681167,32
graphql,sequencial,80,229,0.746755,32
graphql,sequencial,100,230,0.597333,32
graphql,sequencial,20,238,0.578428,32
graphql,sequencial,40,238,0.510354,32
graphql,sequencial,60,238,0.657512,32
graphql,sequencial,80,238,0.619387,32
graphql,sequencial,100,239,0.555889,32
rest,paralelo,20,24,1.125486,103493
rest,paralelo,40,24,1.577173,207283
rest,paralelo,60,24,2.138765,310012
rest,paralelo,80,24,2.53693,409725
rest,paralelo,100,25,3.155136,514141
rest,paralelo,20,44,1.124082,102666
rest,paralelo,40,44,1.69014,205828
rest,paralelo,60,44,1.89323,306105
rest,paralelo,80,44,2.485434,407735
rest,paralelo,100,45,2.722621,509473
rest,paralelo,20,55,1.122185,102666
rest,paralelo,40,55,1.421909,205828
rest,paralelo,60,55,2.124064,306105
rest,paralelo,80,55,2.550075,407735
rest,paralelo,100,56,3.001644,508819
rest,paralelo,20,64,1.116323,102666
rest,paralelo,40,64,1.381039,205828
rest,paralelo,60,64,2.050773,306105
rest,paralelo,80,64,2.530117,407735
rest,paralelo,100,65,2.845701,508819
graphql,paralelo,20,198,0.8656,2827
graphql,paralelo,40,198,1.199111,5675
graphql,paralelo,60,198,1.352533,8457
graphql,paralelo,80,198,2.04395,11069
graphql,paralelo,100,199,2.040215,13903
graphql,paralelo,20,218,0.751909,32
graphql,paralelo,40,218,0.715142,32
graphql,paralelo,60,218,0.559328,32
graphql,paralelo,80,218,0.707281,32
graphql,paralelo,100,219,0.588969,32
graphql,paralelo,20,229,0.53958,32
graphql,paralelo,40,229,0.567113,32
graphql,paralelo,60,229,0.624157,32
graphql,paralelo,80,229,0.56617,32
graphql,paralelo,100,230,0.578116,32
graphql,paralelo,20,238,0.679648,32
graphql,paralelo,40,238,0.618997,32
graphql,paralelo,60,238,0.570958,32
graphql,paralelo,80,238,0.580749,32
graphql,paralelo,100,239,0.543031,32
rest,sequencial,20,24,1.068227,103493
rest,sequencial,40,24,1.798894,207283
rest,sequencial,60,24,2.102063,310012
rest,sequencial,80,24,2.432152,409725
rest,sequencial,100,25,3.00779,514141
rest,sequencial,20,44,1.084095,102666
rest,sequencial,40,44,1.563387,205828
rest,sequencial,60,44,2.192739,306105
rest,sequencial,80,44,2.907564,407735
rest,sequencial,100,45,2.850004,508819
rest,sequencial,20,55,1.304989,102666
rest,sequencial,40,55,1.927068,205828
rest,sequencial,60,55,2.017874,306105
rest,sequencial,80,55,2.610161,407735
rest,sequencial,100,56,3.11846,508819
rest,sequencial,20,64,1.192935,102666
rest,sequencial,40,64,1.540295,205828
rest,sequencial,60,64,1.974376,306105
rest,sequencial,80,64,2.464757,407735
rest,sequencial,100,65,2.818341,508819
graphql,sequencial,20,198,0.89625,2827
graphql,sequencial,40,198,1.210142,5675
graphql,sequencial,60,198,1.861299,8457
graphql,sequencial,80,198,1.36794,11069
graphql,sequencial,100,199,1.837176,13903
graphql,sequencial,20,218,0.595325,32
graphql,sequencial,40,218,0.588988,32
graphql,sequencial,60,218,0.568879,32
graphql,sequencial,80,218,0.586673,32
graphql,sequencial,100,219,0.625684,32
graphql,sequencial,20,229,0.609818,32
graphql,sequencial,40,229,0.524209,32
graphql,sequencial,60,229,0.574649,32
graphql,sequencial,80,229,0.575736,32
graphql,sequencial,100,230,0.585436,32
graphql,sequencial,20,238,0.660285,32
graphql,sequencial,40,238,0.609771,32
graphql,sequencial,60,238,0.636327,32
graphql,sequencial,80,238,0.610298,32
graphql,sequencial,100,239,0.580837,32
rest,paralelo,20,24,1.12674,103493
rest,paralelo,40,24,1.587268,207283
rest,paralelo,60,24,1.951077,310012
rest,paralelo,80,24,2.395083,409725
rest,paralelo,100,25,3.014891,514141
rest,paralelo,20,44,1.003987,102666
rest,paralelo,40,44,2.240038,205828
rest,paralelo,60,44,1.878275,306105
rest,paralelo,80,44,2.564531,407735
rest,paralelo,100,45,2.601517,508819
rest,paralelo,20,55,1.355561,102666
rest,paralelo,40,55,1.764035,205828
rest,paralelo,60,55,2.039289,306105
rest,paralelo,80,55,2.891232,407735
rest,paralelo,100,56,3.123338,508819
rest,paralelo,20,64,1.134719,102666
rest,paralelo,40,64,1.491966,205828
rest,paralelo,60,64,2.187724,306105
rest,paralelo,80,64,2.804463,407735
rest,paralelo,100,65,2.832604,508819
graphql,paralelo,20,198,0.939821,2827
graphql,paralelo,40,198,1.088427,5675
graphql,paralelo,60,198,1.226653,8457
graphql,paralelo,80,198,2.162754,11069
graphql,paralelo,100,199,1.795557,13903
graphql,paralelo,20,218,0.54526,32
graphql,paralelo,40,218,0.550102,32
graphql,paralelo,60,218,0.56939,32
graphql,paralelo,80,218,0.60525,32
graphql,paralelo,100,219,0.558442,32
graphql,paralelo,20,229,0.526845,32
graphql,paralelo,40,229,0.541153,32
graphql,paralelo,60,229,0.538964,32
graphql,paralelo,80,229,0.565891,32
graphql,paralelo,100,230,0.561371,32
graphql,paralelo,20,238,0.638988,32
graphql,paralelo,40,238,0.556171,32
graphql,paralelo,60,238,0.542623,32
graphql,paralelo,80,238,0.552951,32
graphql,paralelo,100,239,0.597064,32
rest,sequencial,20,24,1.087749,103493
rest,sequencial,40,24,2.230555,207283
rest,sequencial,60,24,1.889956,310012
rest,sequencial,80,24,2.249362,409725
rest,sequencial,100,25,3.908132,514141
rest,sequencial,20,44,1.095554,102666
rest,sequencial,40,44,1.729913,205828
rest,sequencial,60,44,1.827827,306105
rest,sequencial,80,44,2.407571,407735
rest,sequencial,100,45,2.730498,508819
rest,sequencial,20,55,1.142874,102666
rest,sequencial,40,55,1.564169,205828
rest,sequencial,60,55,2.119715,306105
rest,sequencial,80,55,2.425493,407735
rest,sequencial,100,56,2.978197,508819
rest,sequencial,20,64,1.148194,102666
rest,sequencial,40,64,1.648913,205828
rest,sequencial,60,64,1.945025,306105
rest,sequencial,80,64,2.635575,407735
rest,sequencial,100,65,3.349354,508819
graphql,sequencial,20,198,0.847133,2827
graphql,sequencial,40,198,1.256042,5675
graphql,sequencial,60,198,1.363414,8457
graphql,sequencial,80,198,1.696416,11069
graphql,sequencial,100,199,1.863677,13903
graphql,sequencial,20,218,0.580251,32
graphql,sequencial,40,218,0.550731,32
graphql,sequencial,60,218,0.575175,32
graphql,sequencial,80,218,0.587062,32
graphql,sequencial,100,219,0.585723,32
graphql,sequencial,20,229,0.622313,32
graphql,sequencial,40,229,0.605892,32
graphql,sequencial,60,229,0.572793,32
graphql,sequencial,80,229,0.548702,32
graphql,sequencial,100,230,0.571697,32
graphql,sequencial,20,238,0.590102,32
graphql,sequencial,40,238,0.594397,32
graphql,sequencial,60,238,0.601169,32
graphql,sequencial,80,238,0.622178,32
graphql,sequencial,100,239,0.783842,32
rest,paralelo,20,24,1.123435,103493
rest,paralelo,40,24,1.687998,207283
rest,paralelo,60,24,2.323948,310012
rest,paralelo,80,24,2.627264,409725
rest,paralelo,100,25,2.686621,514141
rest,paralelo,20,44,1.251208,102666
rest,paralelo,40,44,1.849861,205828
rest,paralelo,60,44,2.079145,306105
rest,paralelo,80,44,2.496271,407735
rest,paralelo,100,45,2.93414,508819
rest,paralelo,20,55,1.272936,102666
rest,paralelo,40,55,1.63056,205828
rest,paralelo,60,55,2.252698,306105
rest,paralelo,80,55,2.817798,407735
rest,paralelo,100,56,2.86491,508819
rest,paralelo,20,64,1.201184,102666
rest,paralelo,40,64,1.843194,205828
rest,paralelo,60,64,2.221595,306105
rest,paralelo,80,64,2.358379,407735
rest,paralelo,100,65,2.779837,508819
graphql,paralelo,20,198,0.89021,2827
graphql,paralelo,40,198,1.287829,5675
graphql,paralelo,60,198,1.567352,8457
graphql,paralelo,80,198,2.125697,11069
graphql,paralelo,100,199,2.281633,13903
graphql,paralelo,20,218,0.57138,32
graphql,paralelo,40,218,0.700602,32
graphql,paralelo,60,218,0.678493,32
graphql,paralelo,80,218,0.793906,32
graphql,paralelo,100,219,0.844878,32
graphql,paralelo,20,229,0.596692,32
graphql,paralelo,40,229,0.578133,32
graphql,paralelo,60,229,0.578095,32
graphql,paralelo,80,229,0.573701,32
graphql,paralelo,100,230,0.571356,32
graphql,paralelo,20,238,0.756149,32
graphql,paralelo,40,238,0.797571,32
graphql,paralelo,60,238,0.575617,32
graphql,paralelo,80,238,0.692133,32
graphql,paralelo,100,239,0.61887,32
rest,sequencial,20,24,1.12584,103493
rest,sequencial,40,24,1.60215,207283
rest,sequencial,60,24,2.053865,310012
rest,sequencial,80,24,2.340186,409725
rest,sequencial,100,25,2.949911,514141
rest,sequencial,20,44,1.073907,102666
rest,sequencial,40,44,1.561234,205828
rest,sequencial,60,44,1.95144,306105
rest,sequencial,80,44,2.279289,407735
rest,sequencial,100,45,3.035357,508819
rest,sequencial,20,55,1.333258,102666
rest,sequencial,40,55,2.689684,205828
rest,sequencial,60,55,1.96373,306105
rest,sequencial,80,55,2.982287,407735
rest,sequencial,100,56,3.092209,508819
rest,sequencial,20,64,1.112435,102666
rest,sequencial,40,64,1.703955,205828
rest,sequencial,60,64,2.014292,306105
rest,sequencial,80,64,2.881892,407735
rest,sequencial,100,65,3.083964,508819
graphql,sequencial,20,198,1.139484,2827
graphql,sequencial,40,198,1.805306,5675
graphql,sequencial,60,198,1.627429,8457
graphql,sequencial,80,198,1.619771,11069
graphql,sequencial,100,199,1.910938,13903
graphql,sequencial,20,218,0.639973,32
graphql,sequencial,40,218,0.691353,32
graphql,sequencial,60,218,0.76726,32
graphql,sequencial,80,218,0.592276,32
graphql,sequencial,100,219,0.627478,32
graphql,sequencial,20,229,0.574421,32
graphql,sequencial,40,229,0.580627,32
graphql,sequencial,60,229,0.58811,32
graphql,sequencial,80,229,0.816901,32
graphql,sequencial,100,230,0.733204,32
graphql,sequencial,20,238,0.767186,32
graphql,sequencial,40,238,0.704175,32
graphql,sequencial,60,238,0.586059,32
graphql,sequencial,80,238,0.608229,32
graphql,sequencial,100,239,0.611218,32
rest,paralelo,20,24,1.426449,103493
rest,paralelo,40,24,1.743107,207283
rest,paralelo,60,24,2.003003,310012
rest,paralelo,80,24,2.298192,409725
rest,paralelo,100,25,2.915336,514141
rest,paralelo,20,44,1.198409,102666
rest,paralelo,40,44,1.724551,205828
rest,paralelo,60,44,2.058751,306105
rest,paralelo,80,44,2.922336,407735
rest,paralelo,100,45,3.204648,508819
rest,paralelo,20,55,1.260226,102666
rest,paralelo,40,55,1.840621,205828
rest,paralelo,60,55,2.420222,306105
rest,paralelo,80,55,2.288862,407735
rest,paralelo,100,56,2.875069,508819
rest,paralelo,20,64,1.042199,102666
rest,paralelo,40,64,1.499281,205828
rest,paralelo,60,64,1.90105,306105
rest,paralelo,80,64,2.226944,407735
rest,paralelo,100,65,3.138677,508819
graphql,paralelo,20,198,0.816093,2827
graphql,paralelo,40,198,1.226063,5675
graphql,paralelo,60,198,1.425804,8457
graphql,paralelo,80,198,1.545929,11069
graphql,paralelo,100,199,2.010279,13903
graphql,paralelo,20,218,0.543854,32
graphql,paralelo,40,218,0.774262,32
graphql,paralelo,60,218,0.824647,32
graphql,paralelo,80,218,0.62034,32
graphql,paralelo,100,219,0.57194,32
graphql,paralelo,20,229,0.618938,32
graphql,paralelo,40,229,0.535154,32
graphql,paralelo,60,229,0.567284,32
graphql,paralelo,80,229,0.859453,32
graphql,paralelo,100,230,0.571402,32
graphql,paralelo,20,238,0.559125,32
graphql,paralelo,40,238,0.558036,32
graphql,paralelo,60,238,0.614573,32
graphql,paralelo,80,238,0.618494,32
graphql,paralelo,100,239,0.694392,32
rest,sequencial,20,24,1.1206,103493
rest,sequencial,40,24,1.5262,207283
rest,sequencial,60,24,2.237201,310012
rest,sequencial,80,24,2.334867,409725
rest,sequencial,100,25,3.058608,514141
rest,sequencial,20,44,1.198493,102666
rest,sequencial,40,44,1.440026,205828
rest,sequencial,60,44,2.169936,306105
rest,sequencial,80,44,2.878307,407735
rest,sequencial,100,45,3.086746,508819
rest,sequencial,20,55,1.192324,102666
rest,sequencial,40,55,1.543101,205828
rest,sequencial,60,55,2.20301,306105
rest,sequencial,80,55,2.660033,407735
rest,sequencial,100,56,3.116894,508819
rest,sequencial,20,64,1.121968,102666
rest,sequencial,40,64,1.688541,205828
rest,sequencial,60,64,2.824674,306105
rest,sequencial,80,64,2.679197,407735
rest,sequencial,100,65,3.536975,508819
graphql,sequencial,20,198,0.889762,2827
graphql,sequencial,40,198,1.130868,5675
graphql,sequencial,60,198,1.320864,8457
graphql,sequencial,80,198,1.626803,11069
graphql,sequencial,100,199,1.781815,13903
graphql,sequencial,20,218,0.772469,32
graphql,sequencial,40,218,0.681126,32
graphql,sequencial,60,218,0.581403,32
graphql,sequencial,80,218,0.559802,32
graphql,sequencial,100,219,0.549886,32
graphql,sequencial,20,229,0.588228,32
graphql,sequencial,40,229,0.822399,32
graphql,sequencial,60,229,0.743706,32
graphql,sequencial,80,229,0.855485,32
graphql,sequencial,100,230,0.844983,32
graphql,sequencial,20,238,0.809549,32
graphql,sequencial,40,238,0.808075,32
graphql,sequencial,60,238,0.834935,32
graphql,sequencial,80,238,0.837685,32
graphql,sequencial,100,239,0.65513,32
rest,paralelo,20,24,1.343019,103493
rest,paralelo,40,24,2.106783,207283
rest,paralelo,60,24,2.339493,310012
rest,paralelo,80,24,2.782792,409725
rest,paralelo,100,25,4.011491,514141
rest,paralelo,20,44,1.138895,102666
rest,paralelo,40,44,1.45606,205828
rest,paralelo,60,44,2.168815,306105
rest,paralelo,80,44,3.192356,407735
rest,paralelo,100,45,3.125163,508819
rest,paralelo,20,55,1.470784,102666
rest,paralelo,40,55,1.822297,205828
rest,paralelo,60,55,2.061888,306105
rest,paralelo,80,55,2.98187,407735
rest,paralelo,100,56,3.053939,508819
rest,paralelo,20,64,1.381119,102666
rest,paralelo,40,64,1.941462,205828
rest,paralelo,60,64,2.178149,306105
rest,paralelo,80,64,3.661749,407735
rest,paralelo,100,65,3.554865,508819
graphql,paralelo,20,198,0.958738,2827
graphql,paralelo,40,198,1.384139,5675
graphql,paralelo,60,198,1.705449,8457
graphql,paralelo,80,198,2.066544,11069
graphql,paralelo,100,199,1.686666,13903
graphql,paralelo,20,218,0.570199,32
graphql,paralelo,40,218,0.765631,32
graphql,paralelo,60,218,0.635947,32
graphql,paralelo,80,218,0.555974,32
graphql,paralelo,100,219,0.72382,32
graphql,paralelo,20,229,0.559713,32
graphql,paralelo,40,229,0.575286,32
graphql,paralelo,60,229,0.569439,32
graphql,paralelo,80,229,0.861651,32
graphql,paralelo,100,230,0.601124,32
graphql,paralelo,20,238,0.791005,32
graphql,paralelo,40,238,0.611369,32
graphql,paralelo,60,238,0.844064,32
graphql,paralelo,80,238,0.81576,32
graphql,paralelo,100,239,0.640353,32
rest,sequencial,20,24,1.172128,103493
rest,sequencial,40,24,1.643932,207283
rest,sequencial,60,24,2.139646,310012
rest,sequencial,80,24,2.437629,409725
rest,sequencial,100,25,2.779051,514141
rest,sequencial,20,44,1.199639,102666
rest,sequencial,40,44,1.88241,205828
rest,sequencial,60,44,2.050551,306105
rest,sequencial,80,44,4.024819,407735
rest,sequencial,100,45,3.935837,508819
rest,sequencial,20,55,1.110714,102666
rest,sequencial,40,55,1.578833,205828
rest,sequencial,60,55,2.100525,306105
rest,sequencial,80,55,2.658463,407735
rest,sequencial,100,56,3.010745,508819
rest,sequencial,20,64,1.158737,102666
rest,sequencial,40,64,1.516328,205828
